"","origin_ID","dest_ID","ID","Prediction","date"
"35","US, MO","US, AR","US, MO-US, AR",147,2020-02-04
"36","US, MO","US, AR","US, MO-US, AR",147,2020-02-05
"37","US, MO","US, AR","US, MO-US, AR",147,2020-02-06
"38","US, MO","US, AR","US, MO-US, AR",147,2020-02-07
"39","US, MO","US, AR","US, MO-US, AR",147,2020-02-08
"40","US, MO","US, AR","US, MO-US, AR",147,2020-02-09
"41","US, MO","US, AR","US, MO-US, AR",147,2020-02-10
"42","US, MO","US, AR","US, MO-US, AR",146,2020-02-11
"43","US, MO","US, AR","US, MO-US, AR",146,2020-02-12
"44","US, MO","US, AR","US, MO-US, AR",145,2020-02-13
"45","US, MO","US, AR","US, MO-US, AR",144,2020-02-14
"46","US, MO","US, AR","US, MO-US, AR",143,2020-02-15
"47","US, MO","US, AR","US, MO-US, AR",142,2020-02-16
"48","US, MO","US, AR","US, MO-US, AR",141,2020-02-17
"49","US, MO","US, AR","US, MO-US, AR",140,2020-02-18
"50","US, MO","US, AR","US, MO-US, AR",138,2020-02-19
"51","US, MO","US, AR","US, MO-US, AR",137,2020-02-20
"52","US, MO","US, AR","US, MO-US, AR",135,2020-02-21
"53","US, MO","US, AR","US, MO-US, AR",133,2020-02-22
"54","US, MO","US, AR","US, MO-US, AR",132,2020-02-23
"55","US, MO","US, AR","US, MO-US, AR",130,2020-02-24
"56","US, MO","US, AR","US, MO-US, AR",128,2020-02-25
"57","US, MO","US, AR","US, MO-US, AR",125,2020-02-26
"58","US, MO","US, AR","US, MO-US, AR",123,2020-02-27
"59","US, MO","US, AR","US, MO-US, AR",120,2020-02-28
"60","US, MO","US, AR","US, MO-US, AR",118,2020-02-29
"61","US, MO","US, AR","US, MO-US, AR",115,2020-03-01
"62","US, MO","US, AR","US, MO-US, AR",112,2020-03-02
"63","US, MO","US, AR","US, MO-US, AR",110,2020-03-03
"64","US, MO","US, AR","US, MO-US, AR",107,2020-03-04
"65","US, MO","US, AR","US, MO-US, AR",104,2020-03-05
"66","US, MO","US, AR","US, MO-US, AR",102,2020-03-06
"67","US, MO","US, AR","US, MO-US, AR",99,2020-03-07
"68","US, MO","US, AR","US, MO-US, AR",96,2020-03-08
"69","US, MO","US, AR","US, MO-US, AR",93,2020-03-09
"70","US, MO","US, AR","US, MO-US, AR",91,2020-03-10
"71","US, MO","US, AR","US, MO-US, AR",88,2020-03-11
"72","US, MO","US, AR","US, MO-US, AR",85,2020-03-12
"73","US, MO","US, AR","US, MO-US, AR",83,2020-03-13
"74","US, MO","US, AR","US, MO-US, AR",80,2020-03-14
"75","US, MO","US, AR","US, MO-US, AR",77,2020-03-15
"76","US, MO","US, AR","US, MO-US, AR",74,2020-03-16
"77","US, MO","US, AR","US, MO-US, AR",72,2020-03-17
"78","US, MO","US, AR","US, MO-US, AR",69,2020-03-18
"79","US, MO","US, AR","US, MO-US, AR",66,2020-03-19
"80","US, MO","US, AR","US, MO-US, AR",63,2020-03-20
"81","US, MO","US, AR","US, MO-US, AR",61,2020-03-21
"82","US, MO","US, AR","US, MO-US, AR",58,2020-03-22
"83","US, MO","US, AR","US, MO-US, AR",55,2020-03-23
"84","US, MO","US, AR","US, MO-US, AR",52,2020-03-24
"85","US, MO","US, AR","US, MO-US, AR",49,2020-03-25
"86","US, MO","US, AR","US, MO-US, AR",47,2020-03-26
"87","US, MO","US, AR","US, MO-US, AR",44,2020-03-27
"88","US, MO","US, AR","US, MO-US, AR",41,2020-03-28
"89","US, MO","US, AR","US, MO-US, AR",38,2020-03-29
"90","US, MO","US, AR","US, MO-US, AR",36,2020-03-30
"91","US, MO","US, AR","US, MO-US, AR",33,2020-03-31
"92","US, MO","US, AR","US, MO-US, AR",30,2020-04-01
"93","US, MO","US, AR","US, MO-US, AR",27,2020-04-02
"94","US, MO","US, AR","US, MO-US, AR",25,2020-04-03
"95","US, MO","US, AR","US, MO-US, AR",22,2020-04-04
"96","US, MO","US, AR","US, MO-US, AR",20,2020-04-05
"97","US, MO","US, AR","US, MO-US, AR",17,2020-04-06
"98","US, MO","US, AR","US, MO-US, AR",15,2020-04-07
"99","US, MO","US, AR","US, MO-US, AR",13,2020-04-08
"100","US, MO","US, AR","US, MO-US, AR",11,2020-04-09
"101","US, MO","US, AR","US, MO-US, AR",9,2020-04-10
"102","US, MO","US, AR","US, MO-US, AR",8,2020-04-11
"103","US, MO","US, AR","US, MO-US, AR",6,2020-04-12
"104","US, MO","US, AR","US, MO-US, AR",4,2020-04-13
"105","US, MO","US, AR","US, MO-US, AR",3,2020-04-14
"106","US, MO","US, AR","US, MO-US, AR",1,2020-04-15
"107","US, MO","US, AR","US, MO-US, AR",0,2020-04-16
"108","US, MO","US, AR","US, MO-US, AR",0,2020-04-17
"109","US, MO","US, AR","US, MO-US, AR",0,2020-04-18
"110","US, MO","US, AR","US, MO-US, AR",0,2020-04-19
"111","US, MO","US, AR","US, MO-US, AR",0,2020-04-20
"112","US, MO","US, AR","US, MO-US, AR",0,2020-04-21
"113","US, MO","US, AR","US, MO-US, AR",0,2020-04-22
"114","US, MO","US, AR","US, MO-US, AR",0,2020-04-23
"115","US, MO","US, AR","US, MO-US, AR",0,2020-04-24
"116","US, MO","US, AR","US, MO-US, AR",0,2020-04-25
"117","US, MO","US, AR","US, MO-US, AR",0,2020-04-26
"118","US, MO","US, AR","US, MO-US, AR",0,2020-04-27
"119","US, MO","US, AR","US, MO-US, AR",0,2020-04-28
"120","US, MO","US, AR","US, MO-US, AR",0,2020-04-29
"121","US, MO","US, AR","US, MO-US, AR",0,2020-04-30
"122","US, MO","US, AR","US, MO-US, AR",0,2020-05-01
"123","US, MO","US, AR","US, MO-US, AR",0,2020-05-02
"124","US, MO","US, AR","US, MO-US, AR",0,2020-05-03
"125","US, MO","US, AR","US, MO-US, AR",0,2020-05-04
"126","US, MO","US, AR","US, MO-US, AR",0,2020-05-05
"127","US, MO","US, AR","US, MO-US, AR",0,2020-05-06
"128","US, MO","US, AR","US, MO-US, AR",0,2020-05-07
"129","US, MO","US, AR","US, MO-US, AR",0,2020-05-08
"130","US, MO","US, AR","US, MO-US, AR",0,2020-05-09
"131","US, MO","US, AR","US, MO-US, AR",0,2020-05-10
"132","US, MO","US, AR","US, MO-US, AR",1,2020-05-11
"133","US, MO","US, AR","US, MO-US, AR",3,2020-05-12
"134","US, MO","US, AR","US, MO-US, AR",5,2020-05-13
"135","US, MO","US, AR","US, MO-US, AR",7,2020-05-14
"136","US, MO","US, AR","US, MO-US, AR",9,2020-05-15
"137","US, MO","US, AR","US, MO-US, AR",11,2020-05-16
"138","US, MO","US, AR","US, MO-US, AR",13,2020-05-17
"139","US, MO","US, AR","US, MO-US, AR",15,2020-05-18
"140","US, MO","US, AR","US, MO-US, AR",18,2020-05-19
"141","US, MO","US, AR","US, MO-US, AR",21,2020-05-20
"142","US, MO","US, AR","US, MO-US, AR",23,2020-05-21
"143","US, MO","US, AR","US, MO-US, AR",26,2020-05-22
"144","US, MO","US, AR","US, MO-US, AR",29,2020-05-23
"145","US, MO","US, AR","US, MO-US, AR",33,2020-05-24
"146","US, MO","US, AR","US, MO-US, AR",36,2020-05-25
"147","US, MO","US, AR","US, MO-US, AR",39,2020-05-26
"148","US, MO","US, AR","US, MO-US, AR",43,2020-05-27
"149","US, MO","US, AR","US, MO-US, AR",47,2020-05-28
"150","US, MO","US, AR","US, MO-US, AR",50,2020-05-29
"151","US, MO","US, AR","US, MO-US, AR",54,2020-05-30
"152","US, MO","US, AR","US, MO-US, AR",59,2020-05-31
"153","US, MO","US, AR","US, MO-US, AR",63,2020-06-01
"154","US, MO","US, AR","US, MO-US, AR",67,2020-06-02
"155","US, MO","US, AR","US, MO-US, AR",71,2020-06-03
"156","US, MO","US, AR","US, MO-US, AR",75,2020-06-04
"157","US, MO","US, AR","US, MO-US, AR",79,2020-06-05
"158","US, MO","US, AR","US, MO-US, AR",82,2020-06-06
"159","US, MO","US, AR","US, MO-US, AR",86,2020-06-07
"160","US, MO","US, AR","US, MO-US, AR",90,2020-06-08
"161","US, MO","US, AR","US, MO-US, AR",93,2020-06-09
"162","US, MO","US, AR","US, MO-US, AR",96,2020-06-10
"163","US, MO","US, AR","US, MO-US, AR",100,2020-06-11
"164","US, MO","US, AR","US, MO-US, AR",103,2020-06-12
"165","US, MO","US, AR","US, MO-US, AR",106,2020-06-13
"166","US, MO","US, AR","US, MO-US, AR",109,2020-06-14
"167","US, MO","US, AR","US, MO-US, AR",112,2020-06-15
"168","US, MO","US, AR","US, MO-US, AR",114,2020-06-16
"169","US, MO","US, AR","US, MO-US, AR",117,2020-06-17
"170","US, MO","US, AR","US, MO-US, AR",120,2020-06-18
"171","US, MO","US, AR","US, MO-US, AR",122,2020-06-19
"172","US, MO","US, AR","US, MO-US, AR",124,2020-06-20
"173","US, MO","US, AR","US, MO-US, AR",127,2020-06-21
"174","US, MO","US, AR","US, MO-US, AR",129,2020-06-22
"175","US, MO","US, AR","US, MO-US, AR",131,2020-06-23
"176","US, MO","US, AR","US, MO-US, AR",133,2020-06-24
"177","US, MO","US, AR","US, MO-US, AR",135,2020-06-25
"178","US, MO","US, AR","US, MO-US, AR",136,2020-06-26
"179","US, MO","US, AR","US, MO-US, AR",138,2020-06-27
"180","US, MO","US, AR","US, MO-US, AR",140,2020-06-28
"181","US, MO","US, AR","US, MO-US, AR",141,2020-06-29
"182","US, MO","US, AR","US, MO-US, AR",142,2020-06-30
"183","US, MO","US, AR","US, MO-US, AR",144,2020-07-01
"184","US, MO","US, AR","US, MO-US, AR",145,2020-07-02
"185","US, MO","US, AR","US, MO-US, AR",146,2020-07-03
"186","US, MO","US, AR","US, MO-US, AR",147,2020-07-04
"187","US, MO","US, AR","US, MO-US, AR",147,2020-07-05
"188","US, MO","US, AR","US, MO-US, AR",148,2020-07-06
"189","US, MO","US, AR","US, MO-US, AR",149,2020-07-07
"190","US, MO","US, AR","US, MO-US, AR",149,2020-07-08
"191","US, MO","US, AR","US, MO-US, AR",149,2020-07-09
"192","US, MO","US, AR","US, MO-US, AR",150,2020-07-10
"193","US, MO","US, AR","US, MO-US, AR",150,2020-07-11
"194","US, MO","US, AR","US, MO-US, AR",150,2020-07-12
"195","US, MO","US, AR","US, MO-US, AR",150,2020-07-13
"196","US, MO","US, AR","US, MO-US, AR",149,2020-07-14
"197","US, MO","US, AR","US, MO-US, AR",149,2020-07-15
"198","US, MO","US, AR","US, MO-US, AR",148,2020-07-16
"199","US, MO","US, AR","US, MO-US, AR",148,2020-07-17
"200","US, MO","US, AR","US, MO-US, AR",147,2020-07-18
"201","US, MO","US, AR","US, MO-US, AR",146,2020-07-19
"202","US, MO","US, AR","US, MO-US, AR",145,2020-07-20
"203","US, MO","US, AR","US, MO-US, AR",144,2020-07-21
"204","US, MO","US, AR","US, MO-US, AR",143,2020-07-22
"205","US, MO","US, AR","US, MO-US, AR",142,2020-07-23
"206","US, MO","US, AR","US, MO-US, AR",140,2020-07-24
"207","US, MO","US, AR","US, MO-US, AR",139,2020-07-25
"208","US, MO","US, AR","US, MO-US, AR",137,2020-07-26
"209","US, MO","US, AR","US, MO-US, AR",136,2020-07-27
"210","US, MO","US, AR","US, MO-US, AR",134,2020-07-28
"211","US, MO","US, AR","US, MO-US, AR",132,2020-07-29
"212","US, MO","US, AR","US, MO-US, AR",130,2020-07-30
"213","US, MO","US, AR","US, MO-US, AR",127,2020-07-31
"214","US, MO","US, AR","US, MO-US, AR",125,2020-08-01
"215","US, MO","US, AR","US, MO-US, AR",123,2020-08-02
"216","US, MO","US, AR","US, MO-US, AR",121,2020-08-03
"217","US, MO","US, AR","US, MO-US, AR",119,2020-08-04
"218","US, MO","US, AR","US, MO-US, AR",117,2020-08-05
"219","US, MO","US, AR","US, MO-US, AR",115,2020-08-06
"220","US, MO","US, AR","US, MO-US, AR",113,2020-08-07
"221","US, MO","US, AR","US, MO-US, AR",111,2020-08-08
"222","US, MO","US, AR","US, MO-US, AR",109,2020-08-09
"223","US, MO","US, AR","US, MO-US, AR",108,2020-08-10
"224","US, MO","US, AR","US, MO-US, AR",106,2020-08-11
"225","US, MO","US, AR","US, MO-US, AR",104,2020-08-12
"226","US, MO","US, AR","US, MO-US, AR",103,2020-08-13
"227","US, MO","US, AR","US, MO-US, AR",102,2020-08-14
"228","US, MO","US, AR","US, MO-US, AR",100,2020-08-15
"229","US, MO","US, AR","US, MO-US, AR",99,2020-08-16
"230","US, MO","US, AR","US, MO-US, AR",98,2020-08-17
"231","US, MO","US, AR","US, MO-US, AR",97,2020-08-18
"232","US, MO","US, AR","US, MO-US, AR",96,2020-08-19
"233","US, MO","US, AR","US, MO-US, AR",95,2020-08-20
"234","US, MO","US, AR","US, MO-US, AR",94,2020-08-21
"235","US, MO","US, AR","US, MO-US, AR",94,2020-08-22
"236","US, MO","US, AR","US, MO-US, AR",93,2020-08-23
"237","US, MO","US, AR","US, MO-US, AR",92,2020-08-24
"238","US, MO","US, AR","US, MO-US, AR",92,2020-08-25
"239","US, MO","US, AR","US, MO-US, AR",91,2020-08-26
"240","US, MO","US, AR","US, MO-US, AR",91,2020-08-27
"241","US, MO","US, AR","US, MO-US, AR",91,2020-08-28
"242","US, MO","US, AR","US, MO-US, AR",90,2020-08-29
"243","US, MO","US, AR","US, MO-US, AR",90,2020-08-30
"244","US, MO","US, AR","US, MO-US, AR",90,2020-08-31
"245","US, MO","US, AZ","US, MO-US, AZ",1388,2020-01-01
"246","US, MO","US, AZ","US, MO-US, AZ",1389,2020-01-02
"247","US, MO","US, AZ","US, MO-US, AZ",1389,2020-01-03
"248","US, MO","US, AZ","US, MO-US, AZ",1390,2020-01-04
"249","US, MO","US, AZ","US, MO-US, AZ",1392,2020-01-05
"250","US, MO","US, AZ","US, MO-US, AZ",1394,2020-01-06
"251","US, MO","US, AZ","US, MO-US, AZ",1396,2020-01-07
"252","US, MO","US, AZ","US, MO-US, AZ",1398,2020-01-08
"253","US, MO","US, AZ","US, MO-US, AZ",1401,2020-01-09
"254","US, MO","US, AZ","US, MO-US, AZ",1404,2020-01-10
"255","US, MO","US, AZ","US, MO-US, AZ",1408,2020-01-11
"256","US, MO","US, AZ","US, MO-US, AZ",1412,2020-01-12
"257","US, MO","US, AZ","US, MO-US, AZ",1416,2020-01-13
"258","US, MO","US, AZ","US, MO-US, AZ",1421,2020-01-14
"259","US, MO","US, AZ","US, MO-US, AZ",1426,2020-01-15
"260","US, MO","US, AZ","US, MO-US, AZ",1431,2020-01-16
"261","US, MO","US, AZ","US, MO-US, AZ",1437,2020-01-17
"262","US, MO","US, AZ","US, MO-US, AZ",1443,2020-01-18
"263","US, MO","US, AZ","US, MO-US, AZ",1449,2020-01-19
"264","US, MO","US, AZ","US, MO-US, AZ",1456,2020-01-20
"265","US, MO","US, AZ","US, MO-US, AZ",1463,2020-01-21
"266","US, MO","US, AZ","US, MO-US, AZ",1471,2020-01-22
"267","US, MO","US, AZ","US, MO-US, AZ",1479,2020-01-23
"268","US, MO","US, AZ","US, MO-US, AZ",1487,2020-01-24
"269","US, MO","US, AZ","US, MO-US, AZ",1495,2020-01-25
"270","US, MO","US, AZ","US, MO-US, AZ",1504,2020-01-26
"271","US, MO","US, AZ","US, MO-US, AZ",1513,2020-01-27
"272","US, MO","US, AZ","US, MO-US, AZ",1523,2020-01-28
"273","US, MO","US, AZ","US, MO-US, AZ",1533,2020-01-29
"274","US, MO","US, AZ","US, MO-US, AZ",1543,2020-01-30
"275","US, MO","US, AZ","US, MO-US, AZ",1554,2020-01-31
"276","US, MO","US, AZ","US, MO-US, AZ",1565,2020-02-01
"277","US, MO","US, AZ","US, MO-US, AZ",1575,2020-02-02
"278","US, MO","US, AZ","US, MO-US, AZ",1583,2020-02-03
"279","US, MO","US, AZ","US, MO-US, AZ",1590,2020-02-04
"280","US, MO","US, AZ","US, MO-US, AZ",1596,2020-02-05
"281","US, MO","US, AZ","US, MO-US, AZ",1600,2020-02-06
"282","US, MO","US, AZ","US, MO-US, AZ",1603,2020-02-07
"283","US, MO","US, AZ","US, MO-US, AZ",1604,2020-02-08
"284","US, MO","US, AZ","US, MO-US, AZ",1604,2020-02-09
"285","US, MO","US, AZ","US, MO-US, AZ",1603,2020-02-10
"286","US, MO","US, AZ","US, MO-US, AZ",1600,2020-02-11
"287","US, MO","US, AZ","US, MO-US, AZ",1596,2020-02-12
"288","US, MO","US, AZ","US, MO-US, AZ",1591,2020-02-13
"289","US, MO","US, AZ","US, MO-US, AZ",1584,2020-02-14
"290","US, MO","US, AZ","US, MO-US, AZ",1576,2020-02-15
"291","US, MO","US, AZ","US, MO-US, AZ",1567,2020-02-16
"292","US, MO","US, AZ","US, MO-US, AZ",1556,2020-02-17
"293","US, MO","US, AZ","US, MO-US, AZ",1544,2020-02-18
"294","US, MO","US, AZ","US, MO-US, AZ",1530,2020-02-19
"295","US, MO","US, AZ","US, MO-US, AZ",1515,2020-02-20
"296","US, MO","US, AZ","US, MO-US, AZ",1499,2020-02-21
"297","US, MO","US, AZ","US, MO-US, AZ",1481,2020-02-22
"298","US, MO","US, AZ","US, MO-US, AZ",1462,2020-02-23
"299","US, MO","US, AZ","US, MO-US, AZ",1442,2020-02-24
"300","US, MO","US, AZ","US, MO-US, AZ",1420,2020-02-25
"301","US, MO","US, AZ","US, MO-US, AZ",1397,2020-02-26
"302","US, MO","US, AZ","US, MO-US, AZ",1373,2020-02-27
"303","US, MO","US, AZ","US, MO-US, AZ",1347,2020-02-28
"304","US, MO","US, AZ","US, MO-US, AZ",1320,2020-02-29
"305","US, MO","US, AZ","US, MO-US, AZ",1291,2020-03-01
"306","US, MO","US, AZ","US, MO-US, AZ",1262,2020-03-02
"307","US, MO","US, AZ","US, MO-US, AZ",1233,2020-03-03
"308","US, MO","US, AZ","US, MO-US, AZ",1204,2020-03-04
"309","US, MO","US, AZ","US, MO-US, AZ",1175,2020-03-05
"310","US, MO","US, AZ","US, MO-US, AZ",1146,2020-03-06
"311","US, MO","US, AZ","US, MO-US, AZ",1117,2020-03-07
"312","US, MO","US, AZ","US, MO-US, AZ",1087,2020-03-08
"313","US, MO","US, AZ","US, MO-US, AZ",1058,2020-03-09
"314","US, MO","US, AZ","US, MO-US, AZ",1028,2020-03-10
"315","US, MO","US, AZ","US, MO-US, AZ",998,2020-03-11
"316","US, MO","US, AZ","US, MO-US, AZ",968,2020-03-12
"317","US, MO","US, AZ","US, MO-US, AZ",938,2020-03-13
"318","US, MO","US, AZ","US, MO-US, AZ",907,2020-03-14
"319","US, MO","US, AZ","US, MO-US, AZ",877,2020-03-15
"320","US, MO","US, AZ","US, MO-US, AZ",846,2020-03-16
"321","US, MO","US, AZ","US, MO-US, AZ",815,2020-03-17
"322","US, MO","US, AZ","US, MO-US, AZ",785,2020-03-18
"323","US, MO","US, AZ","US, MO-US, AZ",754,2020-03-19
"324","US, MO","US, AZ","US, MO-US, AZ",722,2020-03-20
"325","US, MO","US, AZ","US, MO-US, AZ",691,2020-03-21
"326","US, MO","US, AZ","US, MO-US, AZ",660,2020-03-22
"327","US, MO","US, AZ","US, MO-US, AZ",628,2020-03-23
"328","US, MO","US, AZ","US, MO-US, AZ",596,2020-03-24
"329","US, MO","US, AZ","US, MO-US, AZ",565,2020-03-25
"330","US, MO","US, AZ","US, MO-US, AZ",533,2020-03-26
"331","US, MO","US, AZ","US, MO-US, AZ",501,2020-03-27
"332","US, MO","US, AZ","US, MO-US, AZ",468,2020-03-28
"333","US, MO","US, AZ","US, MO-US, AZ",436,2020-03-29
"334","US, MO","US, AZ","US, MO-US, AZ",404,2020-03-30
"335","US, MO","US, AZ","US, MO-US, AZ",371,2020-03-31
"336","US, MO","US, AZ","US, MO-US, AZ",338,2020-04-01
"337","US, MO","US, AZ","US, MO-US, AZ",307,2020-04-02
"338","US, MO","US, AZ","US, MO-US, AZ",277,2020-04-03
"339","US, MO","US, AZ","US, MO-US, AZ",249,2020-04-04
"340","US, MO","US, AZ","US, MO-US, AZ",223,2020-04-05
"341","US, MO","US, AZ","US, MO-US, AZ",198,2020-04-06
"342","US, MO","US, AZ","US, MO-US, AZ",174,2020-04-07
"343","US, MO","US, AZ","US, MO-US, AZ",152,2020-04-08
"344","US, MO","US, AZ","US, MO-US, AZ",132,2020-04-09
"345","US, MO","US, AZ","US, MO-US, AZ",113,2020-04-10
"346","US, MO","US, AZ","US, MO-US, AZ",96,2020-04-11
"347","US, MO","US, AZ","US, MO-US, AZ",80,2020-04-12
"348","US, MO","US, AZ","US, MO-US, AZ",66,2020-04-13
"349","US, MO","US, AZ","US, MO-US, AZ",54,2020-04-14
"350","US, MO","US, AZ","US, MO-US, AZ",43,2020-04-15
"351","US, MO","US, AZ","US, MO-US, AZ",33,2020-04-16
"352","US, MO","US, AZ","US, MO-US, AZ",25,2020-04-17
"353","US, MO","US, AZ","US, MO-US, AZ",19,2020-04-18
"354","US, MO","US, AZ","US, MO-US, AZ",14,2020-04-19
"355","US, MO","US, AZ","US, MO-US, AZ",11,2020-04-20
"356","US, MO","US, AZ","US, MO-US, AZ",9,2020-04-21
"357","US, MO","US, AZ","US, MO-US, AZ",9,2020-04-22
"358","US, MO","US, AZ","US, MO-US, AZ",11,2020-04-23
"359","US, MO","US, AZ","US, MO-US, AZ",14,2020-04-24
"360","US, MO","US, AZ","US, MO-US, AZ",18,2020-04-25
"361","US, MO","US, AZ","US, MO-US, AZ",24,2020-04-26
"362","US, MO","US, AZ","US, MO-US, AZ",32,2020-04-27
"363","US, MO","US, AZ","US, MO-US, AZ",41,2020-04-28
"364","US, MO","US, AZ","US, MO-US, AZ",52,2020-04-29
"365","US, MO","US, AZ","US, MO-US, AZ",64,2020-04-30
"366","US, MO","US, AZ","US, MO-US, AZ",78,2020-05-01
"367","US, MO","US, AZ","US, MO-US, AZ",92,2020-05-02
"368","US, MO","US, AZ","US, MO-US, AZ",106,2020-05-03
"369","US, MO","US, AZ","US, MO-US, AZ",120,2020-05-04
"370","US, MO","US, AZ","US, MO-US, AZ",134,2020-05-05
"371","US, MO","US, AZ","US, MO-US, AZ",148,2020-05-06
"372","US, MO","US, AZ","US, MO-US, AZ",162,2020-05-07
"373","US, MO","US, AZ","US, MO-US, AZ",176,2020-05-08
"374","US, MO","US, AZ","US, MO-US, AZ",190,2020-05-09
"375","US, MO","US, AZ","US, MO-US, AZ",204,2020-05-10
"376","US, MO","US, AZ","US, MO-US, AZ",218,2020-05-11
"377","US, MO","US, AZ","US, MO-US, AZ",232,2020-05-12
"378","US, MO","US, AZ","US, MO-US, AZ",246,2020-05-13
"379","US, MO","US, AZ","US, MO-US, AZ",260,2020-05-14
"380","US, MO","US, AZ","US, MO-US, AZ",274,2020-05-15
"381","US, MO","US, AZ","US, MO-US, AZ",288,2020-05-16
"382","US, MO","US, AZ","US, MO-US, AZ",302,2020-05-17
"383","US, MO","US, AZ","US, MO-US, AZ",316,2020-05-18
"384","US, MO","US, AZ","US, MO-US, AZ",330,2020-05-19
"385","US, MO","US, AZ","US, MO-US, AZ",344,2020-05-20
"386","US, MO","US, AZ","US, MO-US, AZ",359,2020-05-21
"387","US, MO","US, AZ","US, MO-US, AZ",373,2020-05-22
"388","US, MO","US, AZ","US, MO-US, AZ",387,2020-05-23
"389","US, MO","US, AZ","US, MO-US, AZ",401,2020-05-24
"390","US, MO","US, AZ","US, MO-US, AZ",415,2020-05-25
"391","US, MO","US, AZ","US, MO-US, AZ",429,2020-05-26
"392","US, MO","US, AZ","US, MO-US, AZ",444,2020-05-27
"393","US, MO","US, AZ","US, MO-US, AZ",458,2020-05-28
"394","US, MO","US, AZ","US, MO-US, AZ",472,2020-05-29
"395","US, MO","US, AZ","US, MO-US, AZ",486,2020-05-30
"396","US, MO","US, AZ","US, MO-US, AZ",501,2020-05-31
"397","US, MO","US, AZ","US, MO-US, AZ",515,2020-06-01
"398","US, MO","US, AZ","US, MO-US, AZ",529,2020-06-02
"399","US, MO","US, AZ","US, MO-US, AZ",542,2020-06-03
"400","US, MO","US, AZ","US, MO-US, AZ",555,2020-06-04
"401","US, MO","US, AZ","US, MO-US, AZ",568,2020-06-05
"402","US, MO","US, AZ","US, MO-US, AZ",580,2020-06-06
"403","US, MO","US, AZ","US, MO-US, AZ",591,2020-06-07
"404","US, MO","US, AZ","US, MO-US, AZ",602,2020-06-08
"405","US, MO","US, AZ","US, MO-US, AZ",613,2020-06-09
"406","US, MO","US, AZ","US, MO-US, AZ",623,2020-06-10
"407","US, MO","US, AZ","US, MO-US, AZ",633,2020-06-11
"408","US, MO","US, AZ","US, MO-US, AZ",642,2020-06-12
"409","US, MO","US, AZ","US, MO-US, AZ",651,2020-06-13
"410","US, MO","US, AZ","US, MO-US, AZ",660,2020-06-14
"411","US, MO","US, AZ","US, MO-US, AZ",667,2020-06-15
"412","US, MO","US, AZ","US, MO-US, AZ",675,2020-06-16
"413","US, MO","US, AZ","US, MO-US, AZ",682,2020-06-17
"414","US, MO","US, AZ","US, MO-US, AZ",689,2020-06-18
"415","US, MO","US, AZ","US, MO-US, AZ",695,2020-06-19
"416","US, MO","US, AZ","US, MO-US, AZ",700,2020-06-20
"417","US, MO","US, AZ","US, MO-US, AZ",705,2020-06-21
"418","US, MO","US, AZ","US, MO-US, AZ",710,2020-06-22
"419","US, MO","US, AZ","US, MO-US, AZ",714,2020-06-23
"420","US, MO","US, AZ","US, MO-US, AZ",718,2020-06-24
"421","US, MO","US, AZ","US, MO-US, AZ",722,2020-06-25
"422","US, MO","US, AZ","US, MO-US, AZ",725,2020-06-26
